1;0.8584073464102069
2;0.8584073464102069
3;0.8584073464102069
4;0.14159265358979312
5;0.05840734641020706
6;0.1917073464102068
7;0.28700734641020675
8;0.3584073464102069
9;0.414007346410207
10;0.05840734641020706
11;0.13110734641020683
12;0.1917073464102068
13;0.24300734641020671
14;0.28700734641020675
15;0.05840734641020706
16;0.14159265358979312
17;0.08279265358979293
18;0.03049265358979314
19;0.016307346410207035
20;0.05840734641020706
21;0.09399265358979303
22;0.2324926535897931
23;0.185092653589793
24;0.3082926535897932
25;0.2615926535897932
26;0.2184926535897933
27;0.17859265358979304
28;0.14159265358979312
29;0.24499265358979327
30;0.2082926535897931
31;0.17389265358979333
32;0.2665926535897931
33;0.2324926535897931
34;0.2003926535897933
35;0.17019265358979307
36;0.14159265358979312
37;0.11459265358979298
38;0.08899265358979314
39;0.06469265358979293
40;0.04159265358979303
41;0.01959265358979323
42;0.09399265358979303
43;0.164892653589793
44;0.14159265358979312
45;0.2082926535897931
46;0.185092653589793
47;0.1628926535897932
48;0.22489265358979305
49;0.20279265358979304
50;0.18159265358979315
51;0.16119265358979318
52;0.14159265358979312
53;0.1226926535897932
54;0.17859265358979304
55;0.15979265358979333
56;0.14159265358979312
57;0.12409265358979304
58;0.10709265358979314
59;0.09079265358979294
60;0.07489265358979313
61;0.059592653589793265
62;0.04479265358979312
63;0.03049265358979314
64;0.016592653589793116
65;0.0030926535897930485
66;0.009907346410206852
67;0.022607346410207008
68;0.02399265358979319
69;0.011192653589793267
70;0.001307346410206911
71;0.04299265358979332
72;0.03049265358979314
73;0.07309265358979333
74;0.060492653589792944
75;0.048292653589792955
76;0.036292653589792945
77;0.024692653589793334
78;0.013392653589793024
79;0.0023926535897929035
80;0.008407346410206795
81;0.03049265358979314
82;0.01959265358979323
83;0.009092653589793276
84;0.001307346410206911
85;0.011307346410206698
86;0.021207346410206718
87;0.030807346410206993
88;0.040207346410206846
89;0.04940734641020672
90;0.014007346410207067
91;0.02320734641020694
92;0.03230734641020705
93;0.041207346410206735
94;0.04990734641020689
95;0.05840734641020706
96;0.06670734641020681
97;0.033707346410206895
98;0.04210734641020686
99;0.050307346410206844
100;0.05840734641020706
101;0.06630734641020686
102;0.07410734641020689
103;0.08170734641020694
104;0.08920734641020678
105;0.09650734641020708
106;0.10370734641020674
107;0.11070734641020685
108;0.08060734641020684
109;0.08780734641020693
110;0.05840734641020706
111;0.06560734641020671
112;0.07270734641020704
113;0.04420734641020685
114;0.016307346410207035
115;0.023607346410206898
116;0.030807346410206993
117;0.03790734641020688
118;0.04480734641020678
119;0.018107346410206837
120;0.025107346410206954
121;0.03200734641020686
122;0.0059073464102068485
123;0.012907346410206966
124;0.012592653589793112
125;0.037592653589793024
126;0.03049265358979314
127;0.023492653589793022
128;0.04779265358979323
129;0.040792653589793115
130;0.03389265358979321
131;0.02709265358979307
132;0.02039265358979314
133;0.01379265358979298
134;0.00729265358979303
135;0.03049265358979314
136;0.02399265358979319
137;0.01749265358979324
138;0.011192653589793267
139;0.004892653589793294
140;0.001307346410206911
141;0.007307346410206694
142;0.013307346410206922
143;0.00869265358979332
144;0.0026926535897930926
145;0.003207346410206924
146;0.00910734641020694
147;0.012292653589792923
148;0.006492653589793118
149;0.0006926535897933128
150;0.005107346410206937
151;0.010707346410206764
152;0.016307346410207035
153;0.004292653589792916
154;0.001307346410206911
155;0.018992653589793296
156;0.013392653589793024
157;0.007792653589793197
158;0.0023926535897929035
159;0.0031073464102067128
160;0.008407346410206795
161;0.013707346410206878
162;0.01890734641020675
163;0.024007346410206853
164;0.029107346410206958
165;0.009907346410206852
166;0.015007346410206956
167;0.02010734641020706
168;0.025107346410206954
169;0.03000734641020708
170;0.03490734641020676
171;0.03970734641020668
172;0.04440734641020683
173;0.04920734641020674
174;0.05380734641020668
175;0.05840734641020706
176;0.040207346410206846
177;0.04480734641020678
178;0.04940734641020672
179;0.05390734641020689
180;0.05840734641020706
181;0.04070734641020701
182;0.04520734641020674
183;0.04970734641020691
184;0.05410734641020687
185;0.036807346410206776
186;0.041207346410206735
187;0.045607346410206695
188;0.04990734641020689
189;0.05420734641020708
190;0.05840734641020706
191;0.06260734641020704
192;0.06670734641020681
193;0.07080734641020703
194;0.0749073464102068
195;0.0789073464102068
196;0.0829073464102068
197;0.08680734641020704
198;0.09070734641020683
199;0.09460734641020707
200;0.0984073464102071
201;0.08230734641020687
202;0.0861073464102069
203;0.08990734641020692
204;0.09370734641020695
205;0.09740734641020676
206;0.10110734641020702
207;0.10480734641020684
208;0.08920734641020678
209;0.09280734641020683
210;0.09650734641020708
211;0.10010734641020669
212;0.10370734641020674
213;0.10720734641020702
214;0.09200734641020691
215;0.09560734641020696
216;0.0991073464102068
217;0.10260734641020708
218;0.10610734641020692
219;0.10950734641020698
220;0.11290734641020705
221;0.09820734641020668
222;0.08360734641020695
223;0.08710734641020679
224;0.09050734641020686
225;0.0940073464102067
226;0.097307346410207
